#timestamp(s) translation_x(m) translation_y(m) translation_z(m)
1640238113.099999905 -2040.46 -648.17 -851.21 
1640238113.200000048 -2040.46 -648.17 -851.21 
1640238113.299999952 -2040.46 -648.17 -851.21 
1640238113.400000095 -2040.46 -648.17 -851.21 
1640238113.500000000 -2040.46 -648.17 -851.21 
1640238113.599999905 -2040.46 -648.17 -851.21 
1640238113.700000048 -2040.46 -648.17 -851.21 
1640238113.799999952 -2040.46 -648.17 -851.21 
1640238113.900000095 -2040.46 -648.17 -851.21 
1640238114.000000000 -2040.46 -648.17 -851.21 
1640238114.099999905 -2040.46 -648.17 -851.21 
1640238114.200000048 -2040.46 -648.17 -851.21 
1640238114.299999952 -2040.46 -648.17 -851.21 
1640238114.400000095 -2040.46 -648.17 -851.21 
1640238114.500000000 -2040.46 -648.17 -851.21 
1640238114.599999905 -2040.46 -648.17 -851.21 
1640238114.700000048 -2040.46 -648.17 -851.21 
1640238114.799999952 -2040.46 -648.17 -851.21 
1640238114.900000095 -2040.46 -648.17 -851.21 
1640238115.000000000 -2040.46 -648.17 -851.21 
1640238115.099999905 -2040.46 -648.17 -851.21 
1640238115.200000048 -2040.46 -648.17 -851.21 
1640238115.299999952 -2040.46 -648.17 -851.21 
1640238115.400000095 -2040.46 -648.17 -851.21 
1640238115.500000000 -2040.46 -648.17 -851.21 
1640238115.599999905 -2040.46 -648.17 -851.21 
1640238115.700000048 -2040.46 -648.17 -851.21 
1640238115.799999952 -2040.46 -648.17 -851.21 
1640238115.900000095 -2040.46 -648.17 -851.21 
1640238116.000000000 -2040.46 -648.17 -851.21 
1640238116.099999905 -2040.46 -648.17 -851.21 
1640238116.200000048 -2040.46 -648.17 -851.21 
1640238116.299999952 -2040.46 -648.17 -851.21 
1640238116.400000095 -2040.46 -648.17 -851.21 
1640238116.500000000 -2040.46 -648.17 -851.21 
1640238116.599999905 -2040.46 -648.17 -851.21 
1640238116.700000048 -2040.46 -648.17 -851.21 
1640238116.799999952 -2040.46 -648.17 -851.21 
1640238116.900000095 -2040.46 -648.17 -851.21 
1640238117.000000000 -2040.46 -648.17 -851.21 
1640238117.099999905 -2040.46 -648.17 -851.21 
1640238117.200000048 -2040.46 -648.17 -851.21 
1640238117.299999952 -2040.46 -648.17 -851.21 
1640238117.400000095 -2040.46 -648.17 -851.21 
1640238117.500000000 -2040.46 -648.17 -851.21 
1640238117.599999905 -2040.46 -648.17 -851.21 
1640238117.700000048 -2040.46 -648.17 -851.21 
1640238117.799999952 -2040.46 -648.17 -851.21 
1640238117.900000095 -2040.46 -648.17 -851.21 
1640238118.000000000 -2040.46 -648.17 -851.21 
1640238118.099999905 -2040.46 -648.17 -851.21 
1640238118.200000048 -2040.46 -648.17 -851.21 
1640238118.299999952 -2040.46 -648.17 -851.21 
1640238118.400000095 -2040.46 -648.17 -851.21 
1640238118.500000000 -2040.46 -648.17 -851.21 
1640238118.599999905 -2040.46 -648.17 -851.21 
1640238118.700000048 -2040.46 -648.17 -851.21 
1640238118.799999952 -2040.46 -648.17 -851.21 
1640238118.900000095 -2040.46 -648.17 -851.21 
1640238119.000000000 -2040.46 -648.17 -851.21 
1640238119.099999905 -2040.46 -648.17 -851.21 
1640238119.200000048 -2040.46 -648.17 -851.21 
1640238119.299999952 -2040.46 -648.17 -851.21 
1640238119.400000095 -2040.46 -648.17 -851.21 
1640238119.500000000 -2040.46 -648.17 -851.21 
1640238119.599999905 -2040.46 -648.17 -851.21 
1640238119.700000048 -2040.46 -648.17 -851.21 
1640238119.799999952 -2040.46 -648.17 -851.21 
1640238119.900000095 -2040.46 -648.17 -851.21 
1640238120.000000000 -2040.46 -648.17 -851.21 
1640238120.099999905 -2040.46 -648.17 -851.21 
1640238120.200000048 -2040.46 -648.17 -851.21 
1640238120.299999952 -2040.46 -648.17 -851.21 
1640238120.400000095 -2040.46 -648.17 -851.21 
1640238120.500000000 -2040.46 -648.17 -851.21 
1640238120.599999905 -2040.46 -648.17 -851.21 
1640238120.700000048 -2040.46 -648.17 -851.21 
1640238120.799999952 -2040.46 -648.17 -851.21 
1640238120.900000095 -2040.46 -648.17 -851.21 
1640238121.000000000 -2040.46 -648.17 -851.21 
1640238121.099999905 -2040.46 -648.17 -851.21 
1640238121.200000048 -2040.46 -648.17 -851.21 
1640238121.299999952 -2040.46 -648.17 -851.21 
1640238121.400000095 -2040.46 -648.17 -851.21 
1640238121.500000000 -2040.46 -648.17 -851.21 
1640238121.599999905 -2040.46 -648.17 -851.21 
1640238121.700000048 -2040.46 -648.17 -851.21 
1640238121.799999952 -2040.46 -648.17 -851.21 
1640238121.900000095 -2040.46 -648.17 -851.21 
1640238122.000000000 -2040.46 -648.17 -851.21 
1640238122.099999905 -2040.46 -648.17 -851.21 
1640238122.200000048 -2040.46 -648.17 -851.21 
1640238122.299999952 -2040.46 -648.17 -851.21 
1640238122.400000095 -2040.46 -648.17 -851.21 
1640238122.500000000 -2040.46 -648.17 -851.21 
1640238122.599999905 -2040.46 -648.17 -851.21 
1640238122.700000048 -2040.46 -648.17 -851.21 
1640238122.799999952 -2040.46 -648.17 -851.21 
1640238122.900000095 -2040.46 -648.17 -851.21 
1640238123.000000000 -2040.46 -648.17 -851.21 
1640238123.099999905 -2040.46 -648.17 -851.21 
1640238123.200000048 -2040.46 -648.17 -851.21 
1640238123.299999952 -2040.46 -648.17 -851.21 
1640238123.400000095 -2040.46 -648.17 -851.21 
1640238123.500000000 -2040.46 -648.17 -851.21 
1640238123.599999905 -2040.46 -648.17 -851.21 
1640238123.700000048 -2040.46 -648.17 -851.21 
1640238123.799999952 -2040.46 -648.17 -851.21 
1640238123.900000095 -2040.46 -648.17 -851.21 
1640238124.000000000 -2040.46 -648.17 -851.21 
1640238124.099999905 -2040.46 -648.17 -851.21 
1640238124.200000048 -2040.46 -648.17 -851.21 
1640238124.299999952 -2040.46 -648.17 -851.21 
1640238124.400000095 -2040.46 -648.17 -851.21 
1640238124.500000000 -2040.46 -648.17 -851.21 
1640238124.599999905 -2040.46 -648.17 -851.21 
1640238124.700000048 -2040.46 -648.17 -851.21 
1640238124.799999952 -2040.46 -648.17 -851.21 
1640238124.900000095 -2040.46 -648.17 -851.21 
1640238125.000000000 -2040.46 -648.17 -851.21 
1640238125.099999905 -2040.46 -648.17 -851.21 
1640238125.200000048 -2040.46 -648.17 -851.21 
1640238125.299999952 -2040.46 -648.17 -851.21 
1640238125.400000095 -2040.46 -648.17 -851.21 
1640238125.500000000 -2040.46 -648.17 -851.21 
1640238125.599999905 -2040.46 -648.17 -851.21 
1640238125.700000048 -2040.46 -648.17 -851.21 
1640238125.799999952 -2040.46 -648.17 -851.21 
1640238125.900000095 -2040.46 -648.17 -851.21 
1640238126.000000000 -2040.46 -648.17 -851.21 
1640238126.099999905 -2040.46 -648.17 -851.21 
1640238126.200000048 -2040.46 -648.17 -851.21 
1640238126.299999952 -2040.46 -648.17 -851.21 
1640238126.400000095 -2040.46 -648.17 -851.21 
1640238126.500000000 -2040.46 -648.17 -851.21 
1640238126.599999905 -2040.46 -648.17 -851.21 
1640238126.700000048 -2040.46 -648.17 -851.21 
1640238126.799999952 -2040.46 -648.17 -851.21 
1640238126.900000095 -2040.46 -648.17 -851.21 
1640238127.000000000 -2040.46 -648.17 -851.21 
1640238127.099999905 -2040.46 -648.17 -851.21 
1640238127.200000048 -2040.46 -648.17 -851.21 
1640238127.299999952 -2040.46 -648.17 -851.21 
1640238127.400000095 -2040.46 -648.17 -851.21 
1640238127.500000000 -2040.46 -648.17 -851.21 
1640238127.599999905 -2040.46 -648.17 -851.21 
1640238127.700000048 -2040.46 -648.17 -851.21 
1640238127.799999952 -2040.46 -648.17 -851.21 
1640238127.900000095 -2040.46 -648.17 -851.21 
1640238128.000000000 -2040.46 -648.17 -851.21 
1640238128.099999905 -2040.46 -648.17 -851.21 
1640238128.200000048 -2040.46 -648.17 -851.21 
1640238128.299999952 -2040.46 -648.17 -851.21 
1640238128.400000095 -2040.46 -648.17 -851.21 
1640238128.500000000 -2040.46 -648.17 -851.21 
1640238128.599999905 -2040.46 -648.17 -851.21 
1640238128.700000048 -2040.46 -648.17 -851.21 
1640238128.799999952 -2040.46 -648.17 -851.21 
1640238128.900000095 -2040.46 -648.17 -851.21 
1640238129.000000000 -2040.46 -648.17 -851.21 
1640238129.099999905 -2040.46 -648.17 -851.21 
1640238129.200000048 -2040.46 -648.17 -851.21 
1640238129.299999952 -2040.46 -648.17 -851.21 
1640238129.400000095 -2040.46 -648.17 -851.21 
1640238129.500000000 -2040.46 -648.17 -851.21 
1640238129.599999905 -2040.46 -648.17 -851.21 
1640238129.700000048 -2040.46 -648.17 -851.21 
1640238129.799999952 -2040.46 -648.17 -851.21 
1640238129.900000095 -2040.46 -648.17 -851.21 
1640238130.000000000 -2040.46 -648.17 -851.21 
1640238130.099999905 -2040.46 -648.17 -851.21 
1640238130.200000048 -2040.46 -648.17 -851.21 
1640238130.299999952 -2040.46 -648.17 -851.21 
1640238130.400000095 -2040.46 -648.17 -851.21 
1640238130.500000000 -2040.46 -648.17 -851.21 
1640238130.599999905 -2040.46 -648.17 -851.21 
1640238130.700000048 -2040.46 -648.17 -851.21 
1640238130.799999952 -2040.46 -648.17 -851.21 
1640238130.900000095 -2040.46 -648.17 -851.21 
1640238131.000000000 -2040.46 -648.17 -851.21 
1640238131.099999905 -2040.46 -648.17 -851.21 
1640238131.200000048 -2040.46 -648.17 -851.21 
1640238131.299999952 -2040.46 -648.17 -851.21 
1640238131.400000095 -2040.46 -648.17 -851.21 
1640238131.500000000 -2040.46 -648.17 -851.21 
1640238131.599999905 -2040.46 -648.17 -851.21 
1640238131.700000048 -2040.46 -648.17 -851.21 
1640238131.799999952 -2040.46 -648.17 -851.21 
1640238131.900000095 -2040.46 -648.17 -851.21 
1640238132.000000000 -2040.46 -648.17 -851.21 
1640238132.099999905 -2040.46 -648.17 -851.21 
1640238132.200000048 -2040.46 -648.17 -851.21 
1640238132.299999952 -2040.46 -648.17 -851.21 
1640238132.400000095 -2040.46 -648.17 -851.21 
1640238132.500000000 -2040.46 -648.17 -851.21 
1640238132.599999905 -2040.46 -648.17 -851.21 
1640238132.700000048 -2040.46 -648.17 -851.21 
1640238132.799999952 -2040.46 -648.17 -851.21 
1640238132.900000095 -2040.46 -648.17 -851.21 
1640238133.000000000 -2040.46 -648.17 -851.21 
1640238133.099999905 -2040.46 -648.17 -851.21 
1640238133.200000048 -2040.46 -648.17 -851.21 
1640238133.299999952 -2040.46 -648.17 -851.21 
1640238133.400000095 -2040.46 -648.17 -851.21 
1640238133.500000000 -2040.46 -648.17 -851.21 
1640238133.599999905 -2040.46 -648.17 -851.21 
1640238133.700000048 -2040.46 -648.17 -851.21 
1640238133.799999952 -2040.46 -648.17 -851.21 
1640238133.900000095 -2040.46 -648.17 -851.21 
1640238134.000000000 -2040.46 -648.17 -851.21 
1640238134.099999905 -2040.46 -648.17 -851.21 
1640238134.200000048 -2040.46 -648.17 -851.21 
1640238134.299999952 -2040.46 -648.17 -851.21 
1640238134.400000095 -2040.46 -648.17 -851.21 
1640238134.500000000 -2040.46 -648.17 -851.21 
1640238134.599999905 -2040.46 -648.17 -851.21 
1640238134.700000048 -2040.46 -648.17 -851.21 
1640238134.799999952 -2040.46 -648.17 -851.21 
1640238134.900000095 -2040.46 -648.17 -851.21 
1640238135.000000000 -2040.46 -648.17 -851.21 
1640238135.099999905 -2040.46 -648.17 -851.21 
1640238135.200000048 -2040.46 -648.17 -851.21 
1640238135.299999952 -2040.46 -648.17 -851.21 
1640238135.400000095 -2040.46 -648.17 -851.21 
1640238135.500000000 -2040.46 -648.17 -851.21 
1640238135.599999905 -2040.46 -648.17 -851.21 
1640238135.700000048 -2040.46 -648.17 -851.21 
1640238135.799999952 -2040.46 -648.17 -851.21 
1640238135.900000095 -2040.46 -648.17 -851.21 
1640238136.000000000 -2040.46 -648.17 -851.21 
1640238136.099999905 -2040.46 -648.17 -851.21 
1640238136.200000048 -2040.46 -648.17 -851.21 
1640238136.299999952 -2040.46 -648.17 -851.21 
1640238136.400000095 -2040.46 -648.17 -851.21 
1640238136.500000000 -2040.46 -648.17 -851.21 
1640238136.599999905 -2040.46 -648.17 -851.21 
1640238136.700000048 -2040.46 -648.17 -851.21 
1640238136.799999952 -2040.46 -648.17 -851.21 
1640238136.900000095 -2040.46 -648.17 -851.21 
1640238137.000000000 -2040.46 -648.17 -851.21 
1640238137.099999905 -2040.46 -648.17 -851.21 
1640238137.200000048 -2040.46 -648.17 -851.21 
1640238137.299999952 -2040.46 -648.17 -851.21 
1640238137.400000095 -2040.46 -648.17 -851.21 
1640238137.500000000 -2040.46 -648.17 -851.21 
1640238137.599999905 -2040.46 -648.17 -851.21 
1640238137.700000048 -2040.46 -648.17 -851.21 
1640238137.799999952 -2040.46 -648.17 -851.21 
1640238137.900000095 -2040.46 -648.17 -851.21 
1640238138.000000000 -2040.46 -648.17 -851.21 
1640238138.099999905 -2040.46 -648.17 -851.21 
1640238138.200000048 -2040.46 -648.17 -851.21 
1640238138.299999952 -2040.46 -648.17 -851.21 
1640238138.400000095 -2040.46 -648.17 -851.21 
1640238138.500000000 -2040.46 -648.17 -851.21 
1640238138.599999905 -2040.46 -648.17 -851.21 
1640238138.700000048 -2040.46 -648.17 -851.21 
1640238138.799999952 -2040.46 -648.17 -851.21 
1640238138.900000095 -2040.46 -648.17 -851.21 
1640238139.000000000 -2040.46 -648.17 -851.21 
1640238139.099999905 -2040.46 -648.17 -851.21 
1640238139.200000048 -2040.46 -648.17 -851.21 
1640238139.299999952 -2040.46 -648.17 -851.21 
1640238139.400000095 -2040.46 -648.17 -851.21 
1640238139.500000000 -2040.46 -648.17 -851.21 
1640238139.599999905 -2040.46 -648.17 -851.21 
1640238139.700000048 -2040.46 -648.17 -851.21 
1640238139.799999952 -2040.46 -648.17 -851.21 
1640238139.900000095 -2040.46 -648.17 -851.21 
1640238140.000000000 -2040.46 -648.17 -851.21 
1640238140.099999905 -2040.46 -648.17 -851.21 
1640238140.200000048 -2040.46 -648.17 -851.21 
1640238140.299999952 -2040.46 -648.17 -851.21 
1640238140.400000095 -2040.46 -648.17 -851.21 
1640238140.500000000 -2040.46 -648.17 -851.21 
1640238140.599999905 -2040.46 -648.17 -851.21 
1640238140.700000048 -2040.46 -648.17 -851.21 
1640238140.799999952 -2040.46 -648.17 -851.21 
1640238140.900000095 -2040.46 -648.17 -851.21 
1640238141.000000000 -2040.46 -648.17 -851.21 
1640238141.099999905 -2040.46 -648.17 -851.21 
1640238141.200000048 -2040.46 -648.17 -851.21 
1640238141.299999952 -2040.46 -648.17 -851.21 
1640238141.400000095 -2040.46 -648.17 -851.21 
1640238141.500000000 -2040.46 -648.17 -851.21 
1640238141.599999905 -2040.46 -648.17 -851.21 
1640238141.700000048 -2040.46 -648.17 -851.21 
1640238141.799999952 -2040.46 -648.17 -851.21 
1640238141.900000095 -2040.46 -648.17 -851.21 
1640238142.000000000 -2040.46 -648.17 -851.21 
1640238142.099999905 -2040.46 -648.17 -851.21 
1640238142.200000048 -2040.46 -648.17 -851.21 
1640238142.299999952 -2040.46 -648.17 -851.21 
1640238142.400000095 -2040.46 -648.17 -851.21 
1640238142.500000000 -2040.46 -648.17 -851.21 
1640238142.599999905 -2040.46 -648.17 -851.21 
1640238142.700000048 -2040.46 -648.17 -851.21 
1640238142.799999952 -2040.46 -648.17 -851.21 
1640238142.900000095 -2040.46 -648.17 -851.21 
1640238143.000000000 -2040.46 -648.17 -851.21 
1640238143.099999905 -2040.46 -648.17 -851.21 
1640238143.200000048 -2040.46 -648.17 -851.21 
1640238143.299999952 -2040.46 -648.17 -851.21 
1640238143.400000095 -2040.46 -648.17 -851.21 
1640238143.500000000 -2040.46 -648.17 -851.21 
1640238143.599999905 -2040.46 -648.17 -851.21 
1640238143.700000048 -2040.46 -648.17 -851.21 
1640238143.799999952 -2040.46 -648.17 -851.21 
1640238143.900000095 -2040.46 -648.17 -851.21 
1640238144.000000000 -2040.46 -648.17 -851.21 
1640238144.099999905 -2040.46 -648.17 -851.21 
1640238144.200000048 -2040.46 -648.17 -851.21 
1640238144.299999952 -2040.46 -648.17 -851.21 
1640238144.400000095 -2040.46 -648.17 -851.21 
1640238144.500000000 -2040.46 -648.17 -851.21 
1640238144.599999905 -2040.46 -648.17 -851.21 
1640238144.700000048 -2040.46 -648.17 -851.21 
1640238144.799999952 -2040.46 -648.17 -851.21 
1640238144.900000095 -2040.46 -648.17 -851.21 
1640238145.000000000 -2040.46 -648.17 -851.21 
1640238145.099999905 -2040.46 -648.17 -851.21 
1640238145.200000048 -2040.46 -648.17 -851.21 
1640238145.299999952 -2040.46 -648.17 -851.21 
1640238145.400000095 -2040.46 -648.17 -851.21 
1640238145.500000000 -2040.46 -648.17 -851.21 
1640238145.599999905 -2040.46 -648.17 -851.21 
1640238145.700000048 -2040.46 -648.17 -851.21 
1640238145.799999952 -2040.46 -648.17 -851.21 
1640238145.900000095 -2040.46 -648.17 -851.21 
1640238146.000000000 -2040.46 -648.17 -851.21 
1640238146.099999905 -2040.46 -648.17 -851.21 
1640238146.200000048 -2040.46 -648.17 -851.21 
1640238146.299999952 -2040.46 -648.17 -851.21 
1640238146.400000095 -2040.46 -648.17 -851.21 
1640238146.500000000 -2040.46 -648.17 -851.21 
1640238146.599999905 -2040.46 -648.17 -851.21 
1640238146.700000048 -2040.46 -648.17 -851.21 
1640238146.799999952 -2040.46 -648.17 -851.21 
1640238146.900000095 -2040.46 -648.17 -851.21 
1640238147.000000000 -2040.46 -648.17 -851.21 
1640238147.099999905 -2040.46 -648.17 -851.21 
1640238147.200000048 -2040.46 -648.17 -851.21 
1640238147.299999952 -2040.46 -648.17 -851.21 
1640238147.400000095 -2040.46 -648.17 -851.21 
1640238147.500000000 -2040.46 -648.17 -851.21 
1640238147.599999905 -2040.46 -648.17 -851.21 
1640238147.700000048 -2040.46 -648.17 -851.21 
1640238147.799999952 -2040.46 -648.17 -851.21 
1640238147.900000095 -2040.46 -648.17 -851.21 
1640238148.000000000 -2040.46 -648.17 -851.21 
1640238148.099999905 -2040.46 -648.17 -851.21 
1640238148.200000048 -2040.46 -648.17 -851.21 
1640238148.299999952 -2040.46 -648.17 -851.21 
1640238148.400000095 -2040.46 -648.17 -851.21 
1640238148.500000000 -2040.46 -648.17 -851.21 
1640238148.599999905 -2040.46 -648.17 -851.21 
1640238148.700000048 -2040.46 -648.17 -851.21 
1640238148.799999952 -2040.46 -648.17 -851.21 
1640238148.900000095 -2040.46 -648.17 -851.21 
1640238149.000000000 -2040.46 -648.17 -851.21 
1640238149.099999905 -2040.46 -648.17 -851.21 
1640238149.200000048 -2040.46 -648.17 -851.21 
1640238149.299999952 -2040.46 -648.17 -851.21 
1640238149.400000095 -2040.46 -648.17 -851.21 
1640238149.500000000 -2040.46 -648.17 -851.21 
1640238149.599999905 -2040.46 -648.17 -851.21 
1640238149.700000048 -2040.46 -648.17 -851.21 
1640238149.799999952 -2040.46 -648.17 -851.21 
1640238149.900000095 -2040.46 -648.17 -851.21 
1640238150.000000000 -2040.46 -648.17 -851.21 
1640238150.099999905 -2040.46 -648.17 -851.21 
1640238150.200000048 -2040.46 -648.17 -851.21 
1640238150.299999952 -2040.46 -648.17 -851.21 
1640238150.400000095 -2040.46 -648.17 -851.21 
1640238150.500000000 -2040.46 -648.17 -851.21 
1640238150.599999905 -2040.46 -648.17 -851.21 
1640238150.700000048 -2040.46 -648.17 -851.21 
1640238150.799999952 -2040.46 -648.17 -851.21 
1640238150.900000095 -2040.46 -648.17 -851.21 
1640238151.000000000 -2040.46 -648.17 -851.21 
1640238151.099999905 -2040.46 -648.17 -851.21 
1640238151.200000048 -2040.46 -648.17 -851.21 
1640238151.299999952 -2040.46 -648.17 -851.21 
1640238151.400000095 -2040.46 -648.17 -851.21 
1640238151.500000000 -2040.46 -648.17 -851.21 
1640238151.599999905 -2040.46 -648.17 -851.21 
1640238151.700000048 -2040.46 -648.17 -851.21 
1640238151.799999952 -2040.46 -648.17 -851.21 
1640238151.900000095 -2040.46 -648.17 -851.21 
1640238152.000000000 -2040.46 -648.17 -851.21 
1640238152.099999905 -2040.46 -648.17 -851.21 
1640238152.200000048 -2040.46 -648.17 -851.21 
1640238152.299999952 -2040.46 -648.17 -851.21 
1640238152.400000095 -2040.46 -648.17 -851.21 
1640238152.500000000 -2040.46 -648.17 -851.21 
1640238152.599999905 -2040.46 -648.17 -851.21 
1640238152.700000048 -2040.46 -648.17 -851.21 
1640238152.799999952 -2040.46 -648.17 -851.21 
1640238152.900000095 -2040.46 -648.17 -851.21 
1640238153.000000000 -2040.46 -648.17 -851.21 
1640238153.099999905 -2040.46 -648.17 -851.21 
1640238153.200000048 -2040.46 -648.17 -851.21 
1640238153.299999952 -2040.46 -648.17 -851.21 
1640238153.400000095 -2040.46 -648.17 -851.21 
1640238153.500000000 -2040.46 -648.17 -851.21 
1640238153.599999905 -2040.46 -648.17 -851.21 
1640238153.700000048 -2040.46 -648.17 -851.21 
1640238153.799999952 -2040.46 -648.17 -851.21 
1640238153.900000095 -2040.46 -648.17 -851.21 
1640238154.000000000 -2040.46 -648.17 -851.21 
1640238154.099999905 -2040.46 -648.17 -851.21 
1640238154.200000048 -2040.46 -648.17 -851.21 
1640238154.299999952 -2040.46 -648.17 -851.21 
1640238154.400000095 -2040.46 -648.17 -851.21 
1640238154.500000000 -2040.46 -648.17 -851.21 
1640238154.599999905 -2040.46 -648.17 -851.21 
1640238154.700000048 -2040.46 -648.17 -851.21 
1640238154.799999952 -2040.46 -648.17 -851.21 
1640238154.900000095 -2040.46 -648.17 -851.21 
1640238155.000000000 -2040.46 -648.17 -851.21 
1640238155.099999905 -2040.46 -648.17 -851.21 
